rank,trigram,count,share,hand_pattern,finger_pattern,row_pattern,row_changes,same_finger_transition_count,same_finger_travel_total,repeated_key_transition_count,separated_finger_reuse,same_finger_reversal,three_finger_same_hand_shape,alternating_hands,home_reach_sum,home_reach_max,tags,top_words
369,wha,1407866798,0.0006710131077554541,LRL,L-ring → R-index → L-pinky,0 → 1 → 1,1,0,0.0,0,False,False,,True,2.0308,1.0308,"alternating_hands,one_row_change","what, whatever, somewhat, whatsoever, whale, whales, wharf, wharton, whaling, wharves"
370,rma,1402784961,0.0006685910183622524,LRL,L-index → R-index → L-pinky,0 → 2 → 1,2,0,0.0,0,False,False,,True,2.1488,1.118,"alternating_hands,two_row_changes","information, german, normal, performance, germany, formation, formal, permanent, normally, transformation"
371,ara,1392894978,0.0006638772853316091,LLL,L-pinky → L-index → L-pinky,1 → 0 → 1,2,0,0.0,0,True,False,,False,1.0308,1.0308,"separated_finger_reuse,two_row_changes","character, separate, appearance, characteristics, characteristic, parallel, characters, preparation, separated, separation"
372,qui,1384393039,0.000659825117528205,LRR,L-pinky → R-index → R-middle,0 → 0 → 0,0,0,0.0,0,False,False,,False,3.0923,1.0308,no_row_change,"quite, required, require, quickly, equipment, requires, requirements, equivalent, acquired, liquid"
373,rem,1380269169,0.0006578596113960833,LLR,L-index → L-middle → R-index,0 → 0 → 2,1,0,0.0,0,False,False,,False,3.1796,1.118,one_row_change,"remember, remain, remained, remains, requirements, removed, supreme, extremely, extreme, remaining"
374,mbe,1376365247,0.0006559989361977079,RLL,R-index → L-index → L-middle,2 → 2 → 0,1,0,0.0,0,False,False,,False,3.9516,1.8028,one_row_change,"number, members, member, numbers, remember, september, december, november, chamber, remembered"
375,fte,1371492548,0.0006536765255095719,LLL,L-index → L-index → L-middle,1 → 0 → 0,1,1,1.25,0,False,False,,False,2.2808,1.25,"same_finger_x1,one_row_change","after, often, afterwards, afternoon, fifteen, lifted, thereafter, shifted, afterward, hereafter"
376,rst,1364987497,0.0006505761082727861,LLL,L-index → L-ring → L-index,0 → 1 → 0,2,0,0.0,0,True,False,,False,2.2808,1.25,"separated_finger_reuse,two_row_changes","first, understand, understanding, understood, worst, burst, interstate, understands, thirst, superstition"
377,ved,1359443941,0.0006479339558015006,LLL,L-index → L-middle → L-middle,2 → 0 → 1,2,1,1.0308,0,False,False,,False,2.1488,1.118,"same_finger_x1,two_row_changes","received, involved, observed, moved, lived, believed, arrived, served, removed, proved"
378,cte,1357259543,0.0006468928348001125,LLL,L-middle → L-index → L-middle,2 → 0 → 0,1,0,0.0,0,True,False,,False,3.3988,1.25,"separated_finger_reuse,one_row_change","character, expected, characteristics, selected, connected, affected, characteristic, directed, characters, collected"
379,nds,1350307486,0.000643579366949681,RLL,R-index → L-middle → L-ring,2 → 1 → 1,1,0,0.0,0,False,False,,False,1.118,1.118,one_row_change,"hands, friends, kinds, funds, depends, lands, ends, demands, islands, stands"
380,fir,1350121749,0.0006434908415566734,LRL,L-index → R-middle → L-index,1 → 0 → 0,1,0,0.0,0,True,False,,True,2.0616,1.0308,"separated_finger_reuse,alternating_hands,one_row_change","first, fire, firm, firms, confirmed, firmly, fired, confirm, firing, fires"
381,lie,1348622147,0.0006427761059013929,RRL,R-ring → R-middle → L-middle,1 → 0 → 0,1,0,0.0,0,False,False,,False,2.0616,1.0308,one_row_change,"believe, earlier, applied, families, believed, belief, lies, relief, lie, replied"
382,met,1345596441,0.000641334003289769,RLL,R-index → L-middle → L-index,2 → 0 → 0,1,0,0.0,0,False,False,,False,3.3988,1.25,one_row_change,"something, sometimes, method, methods, met, metal, diameter, parameters, metals, parameter"
383,ook,1340578410,0.000638942324914438,RRR,R-ring → R-ring → R-middle,0 → 0 → 1,1,0,0.0,1,False,False,,False,2.0616,1.0308,"repeat_key_x1,one_row_change","book, took, look, looked, books, looking, looks, cook, shook, cooking"
384,mos,1336327519,0.0006369162784271625,RRL,R-index → R-ring → L-ring,2 → 0 → 1,2,0,0.0,0,False,False,,False,2.1488,1.118,two_row_changes,"most, almost, atmosphere, mostly, moscow, moses, utmost, atmospheric, foremost, chromosome"
385,mes,1335784567,0.0006366574983285057,RLL,R-index → L-middle → L-ring,2 → 0 → 1,2,0,0.0,0,False,False,,False,2.1488,1.118,two_row_changes,"times, sometimes, james, becomes, comes, names, domestic, message, homes, games"
386,acc,1335476272,0.0006365105597215655,LLL,L-pinky → L-middle → L-middle,1 → 2 → 2,1,0,0.0,1,False,False,,False,2.2361,1.118,"repeat_key_x1,one_row_change","according, account, access, accepted, accept, accounts, accompanied, accordingly, accurate, accomplished"
387,vin,1335241247,0.00063639854283483,LRR,L-index → R-middle → R-index,2 → 0 → 2,2,0,0.0,0,False,False,,False,3.2668,1.118,two_row_changes,"having, living, giving, moving, leaving, divine, province, involving, receiving, convinced"
388,gin,1329414655,0.0006336214906228614,LRR,L-index → R-middle → R-index,1 → 0 → 2,2,0,0.0,0,False,False,,False,3.1488,1.118,two_row_changes,"beginning, original, begin, origin, changing, virginia, begins, engineering, originally, imagine"
389,ete,1324106156,0.0006310913702900523,LLL,L-middle → L-index → L-middle,0 → 0 → 0,0,0,0.0,0,True,False,,False,3.3116,1.25,"separated_finger_reuse,no_row_change","complete, determined, determine, completely, peter, completed, determination, concrete, nineteenth, diameter"
390,rge,1318433016,0.0006283874558945003,LLL,L-index → L-index → L-middle,0 → 1 → 0,2,1,1.6008,0,False,False,,False,3.0616,1.0308,"same_finger_x1,two_row_changes","large, george, larger, charge, largely, largest, target, charged, charges, forget"
391,oin,1315707093,0.0006270882349267707,RRR,R-ring → R-middle → R-index,0 → 0 → 2,1,0,0.0,0,False,False,inward_roll,False,3.1796,1.118,"inward_roll,one_row_change","point, going, points, doing, joint, appointed, pointed, joined, join, appointment"
392,arr,1315150675,0.0006268230367049492,LLL,L-pinky → L-index → L-index,1 → 0 → 0,1,0,0.0,1,False,False,,False,2.0616,1.0308,"repeat_key_x1,one_row_change","carried, marriage, carry, married, arrived, narrow, carrying, arrangement, narrative, arranged"
393,hol,1312505295,0.0006255622038921321,RRR,R-index → R-ring → R-ring,1 → 0 → 1,2,1,1.0308,0,False,False,,False,2.0308,1.0308,"same_finger_x1,two_row_changes","whole, hold, holy, holding, catholic, psychology, psychological, household, alcohol, holds"
394,ign,1312444251,0.000625533109290137,RLR,R-middle → L-index → R-index,0 → 1 → 2,2,0,0.0,0,False,False,,True,3.1488,1.118,"alternating_hands,two_row_changes","foreign, design, significant, designed, sign, significance, signs, signal, campaign, assigned"
395,sec,1311031779,0.0006248599012652842,LLL,L-ring → L-middle → L-middle,1 → 0 → 2,2,1,2.136,0,False,False,,False,2.1488,1.118,"same_finger_x1,two_row_changes","second, section, security, secretary, secondary, secret, sections, sector, secure, sec"
396,pon,1310917185,0.0006248052838283367,RRR,R-pinky → R-ring → R-index,0 → 0 → 2,1,0,0.0,0,False,False,inward_roll,False,3.1796,1.118,"inward_roll,one_row_change","upon, response, responsibility, responsible, components, corresponding, component, responses, weapons, correspondence"
397,esi,1310432300,0.0006245741794431661,LLR,L-middle → L-ring → R-middle,0 → 1 → 0,2,0,0.0,0,False,False,,False,2.0616,1.0308,two_row_changes,"president, design, desire, resistance, designed, besides, desired, beside, hypothesis, desirable"
398,tly,1303246357,0.0006211492375726472,LRR,L-index → R-ring → R-index,0 → 1 → 0,2,0,0.0,0,False,False,,False,2.8508,1.6008,two_row_changes,"directly, frequently, recently, exactly, apparently, slightly, greatly, partly, consequently, perfectly"
399,emp,1301427587,0.0006202823810548813,LRR,L-middle → R-index → R-pinky,0 → 2 → 0,2,0,0.0,0,False,False,,False,3.1796,1.118,two_row_changes,"temperature, attempt, employed, employment, empire, employees, contemporary, temple, attempts, emphasis"
400,sis,1299963406,0.0006195845276467875,LRL,L-ring → R-middle → L-ring,1 → 0 → 1,2,0,0.0,0,True,False,,True,1.0308,1.0308,"separated_finger_reuse,alternating_hands,two_row_changes","analysis, basis, resistance, assistance, sister, consists, crisis, emphasis, consistent, diagnosis"
401,ied,1296080290,0.0006177337689396168,RLL,R-middle → L-middle → L-middle,0 → 0 → 1,1,1,1.0308,0,False,False,,False,2.0616,1.0308,"same_finger_x1,one_row_change","carried, applied, died, tried, married, studied, identified, replied, occupied, accompanied"
402,ote,1295951836,0.0006176725455924464,RLL,R-ring → L-index → L-middle,0 → 0 → 0,0,0,0.0,0,False,False,,False,3.3116,1.25,no_row_change,"note, wrote, potential, notes, noted, protection, protein, protect, vote, hotel"
403,rth,1294805606,0.0006171262330040715,LLR,L-index → L-index → R-index,0 → 0 → 1,1,1,1.0,0,False,False,,False,3.2808,1.25,"same_finger_x1,one_row_change","further, north, earth, northern, worth, forth, birth, fourth, nevertheless, furthermore"
404,mal,1292178604,0.000615874159456628,RLR,R-index → L-pinky → R-ring,2 → 1 → 1,1,0,0.0,0,False,False,,True,1.118,1.118,"alternating_hands,one_row_change","small, normal, animals, female, animal, male, smaller, formal, normally, males"
405,col,1288310679,0.0006140306410367733,LRR,L-middle → R-ring → R-ring,2 → 0 → 1,2,1,1.0308,0,False,False,,False,2.1488,1.118,"same_finger_x1,two_row_changes","college, cold, color, collection, column, collected, colonial, colonel, colour, collective"
406,dit,1282288818,0.0006111605203195138,LRL,L-middle → R-middle → L-index,1 → 0 → 0,1,0,0.0,0,False,False,,True,2.2808,1.25,"alternating_hands,one_row_change","conditions, condition, addition, additional, traditional, credit, tradition, edition, editor, edited"
407,bli,1279029992,0.0006096073087763474,LRR,L-index → R-ring → R-middle,2 → 1 → 0,2,0,0.0,0,False,False,,False,2.8336,1.8028,two_row_changes,"public, established, published, establish, republic, establishment, publication, publications, publishing, blind"
408,ron,1278719824,0.0006094594774659551,LRR,L-index → R-ring → R-index,0 → 0 → 2,1,0,0.0,0,False,False,,False,3.1796,1.118,one_row_change,"strong, front, environment, iron, wrong, environmental, strongly, electron, chronic, electronic"
409,ges,1276369776,0.0006083394048752138,LLL,L-index → L-middle → L-ring,1 → 0 → 1,2,0,0.0,0,False,False,outward_roll,False,2.0308,1.0308,"outward_roll,two_row_changes","changes, suggested, suggest, pages, suggests, images, ages, largest, stages, wages"
410,shi,1275044982,0.0006077079856668493,LRR,L-ring → R-index → R-middle,1 → 1 → 0,1,0,0.0,0,False,False,,False,2.0308,1.0308,one_row_change,"relationship, washington, ship, relationships, leadership, ships, shift, fashion, worship, publishing"
411,cie,1273539579,0.0006069904851569365,LRL,L-middle → R-middle → L-middle,2 → 0 → 0,1,0,0.0,0,True,False,,True,3.1796,1.118,"separated_finger_reuse,alternating_hands,one_row_change","society, science, species, ancient, sufficient, scientific, policies, efficiency, agencies, sciences"
412,atu,1271862404,0.0006061911152090135,LLR,L-pinky → L-index → R-index,1 → 0 → 0,1,0,0.0,0,False,False,,False,2.2808,1.25,one_row_change,"nature, natural, temperature, literature, status, features, feature, naturally, statute, legislature"
413,ret,1268237862,0.0006044635972399377,LLL,L-index → L-middle → L-index,0 → 0 → 0,0,0,0.0,0,True,False,,False,3.3116,1.25,"separated_finger_reuse,no_row_change","return, returned, secretary, interpretation, secret, pretty, theoretical, concrete, returns, returning"
414,ger,1268117314,0.0006044061420259724,LLL,L-index → L-middle → L-index,1 → 0 → 0,1,0,0.0,0,True,False,,False,3.0616,1.0308,"separated_finger_reuse,one_row_change","longer, german, larger, germany, danger, manager, dangerous, younger, managers, fingers"
415,ref,1267265138,0.0006039999805432762,LLL,L-index → L-middle → L-index,0 → 0 → 1,1,0,0.0,0,True,False,,False,2.0616,1.0308,"separated_finger_reuse,one_row_change","therefore, reference, referred, carefully, reform, references, refused, careful, refer, reflected"
416,olo,1265524937,0.0006031705713386639,RRR,R-ring → R-ring → R-ring,0 → 1 → 0,2,2,2.0616,0,False,True,,False,2.0616,1.0308,"same_finger_x2,same_finger_reversal,two_row_changes","technology, color, psychology, psychological, colonial, colonel, colour, biological, colonies, colony"
417,aus,1262012449,0.0006014964601996116,LRL,L-pinky → R-index → L-ring,1 → 0 → 1,2,0,0.0,0,False,False,,True,1.0308,1.0308,"alternating_hands,two_row_changes","because, cause, caused, causes, australia, clause, causing, australian, austria, exhausted"
418,rch,1261302449,0.0006011580622011765,LLR,L-index → L-middle → R-index,0 → 2 → 1,2,0,0.0,0,False,False,,False,3.1488,1.118,two_row_changes,"church, research, march, search, purchase, churches, architecture, arch, purchased, merchant"
419,lac,1257561661,0.0005993751394240359,RLL,R-ring → L-pinky → L-middle,1 → 1 → 2,1,0,0.0,0,False,False,,False,1.118,1.118,one_row_change,"place, black, placed, places, lack, replaced, palace, replace, blacks, placing"
420,llo,1256491417,0.0005988650430473638,RRR,R-ring → R-ring → R-ring,1 → 1 → 0,1,1,1.0308,1,False,False,,False,1.0308,1.0308,"same_finger_x1,repeat_key_x1,one_row_change","following, followed, follow, follows, allowed, allow, fellow, yellow, allows, allowing"
421,tle,1251635091,0.0005965504360077186,LRL,L-index → R-ring → L-middle,0 → 1 → 0,2,0,0.0,0,False,False,,True,2.2808,1.25,"alternating_hands,two_row_changes","little, title, battle, settlement, settled, entitled, cattle, gentleman, castle, gentlemen"
422,tit,1246928327,0.0005943071127447521,LRL,L-index → R-middle → L-index,0 → 0 → 0,0,0,0.0,0,True,False,,True,3.5308,1.25,"separated_finger_reuse,alternating_hands,no_row_change","title, institutions, constitution, institute, attitude, identity, quantity, competition, institution, entitled"
423,ifi,1245924749,0.0005938287905102825,RLR,R-middle → L-index → R-middle,0 → 1 → 0,2,0,0.0,0,True,False,,True,2.0616,1.0308,"separated_finger_reuse,alternating_hands,two_row_changes","specific, significant, scientific, identified, significance, pacific, specifically, specified, significantly, identification"
424,hos,1244713023,0.0005932512614214772,RRL,R-index → R-ring → L-ring,1 → 0 → 1,2,0,0.0,0,False,False,,False,2.0308,1.0308,two_row_changes,"those, whose, hospital, chosen, host, chose, hostile, hospitals, ghost, hostility"
425,bec,1241611218,0.0005917728887404408,LLL,L-index → L-middle → L-middle,2 → 0 → 2,2,1,2.136,0,False,False,,False,3.9516,1.8028,"same_finger_x1,two_row_changes","because, become, became, becomes, becoming, quebec, beck, rebecca, becker, beckett"
426,pea,1240165018,0.0005910836053808115,RLL,R-pinky → L-middle → L-pinky,0 → 0 → 1,1,0,0.0,0,False,False,,False,2.0616,1.0308,one_row_change,"appear, peace, appears, european, appeared, speak, appearance, speaking, appeal, repeated"
427,ece,1236102954,0.0005891475570327621,LLL,L-middle → L-middle → L-middle,0 → 2 → 0,2,2,4.272,0,False,True,,False,3.1796,1.118,"same_finger_x2,same_finger_reversal,two_row_changes","necessary, received, recent, december, receive, piece, recently, pieces, necessarily, necessity"
